user_id,signup_date,days_since_signup,acquisition_channel,country,device_primary,used_save_for_later,product_views,sessions,ever_purchased
31367,2024-09-03,605,organic,UK,web,0,31,20,1
31368,2024-09-03,605,paid_search,US,android,0,7,11,1
31369,2024-09-03,605,organic,US,android,1,24,17,1
31370,2024-09-03,605,paid_search,CA,android,1,21,20,0
31371,2024-09-03,605,tiktok_ads,US,android,0,24,20,1
31372,2024-09-03,605,referral,other,ios,1,15,13,0
31373,2024-09-03,605,tiktok_ads,CA,web,1,23,17,0
31374,2024-09-03,605,tiktok_ads,other,ios,1,17,20,1
31375,2024-09-03,605,organic,US,android,1,19,20,1
31376,2024-09-03,605,tiktok_ads,UK,ios,0,15,15,0
31377,2024-09-03,605,tiktok_ads,US,ios,1,15,15,0
31378,2024-09-03,605,email,US,web,1,29,26,1
31379,2024-09-03,605,paid_search,US,ios,1,21,20,0
31380,2024-09-03,605,tiktok_ads,UK,web,1,20,17,0
31381,2024-09-03,605,email,UK,ios,0,13,15,0
31382,2024-09-03,605,tiktok_ads,other,ios,0,31,21,0
31383,2024-09-03,605,referral,US,ios,1,27,14,0
31384,2024-09-03,605,paid_search,UK,web,1,15,13,0
31385,2024-09-03,605,organic,US,web,1,34,21,0
31386,2024-09-03,605,organic,DE,web,0,14,13,0
31387,2024-09-03,605,paid_search,US,ios,0,32,21,0
31388,2024-09-03,605,tiktok_ads,US,android,1,34,23,0
31389,2024-09-03,605,social,US,ios,0,21,16,1
31390,2024-09-03,605,tiktok_ads,US,web,0,22,14,0
31391,2024-09-03,605,tiktok_ads,US,android,0,19,15,0
31392,2024-09-03,605,organic,US,web,0,26,21,1
31393,2024-09-03,605,organic,US,web,0,21,19,1
31394,2024-09-03,605,tiktok_ads,US,android,1,25,24,0
31395,2024-09-03,605,tiktok_ads,US,web,1,20,19,1
31396,2024-09-03,605,tiktok_ads,CA,ios,0,15,17,1
31397,2024-09-03,605,paid_search,US,ios,1,26,18,0
31398,2024-09-03,605,paid_search,DE,android,0,20,16,1
31399,2024-09-03,605,organic,US,ios,0,20,17,0
31400,2024-09-03,605,paid_search,UK,ios,0,25,19,1
31401,2024-09-03,605,tiktok_ads,UK,web,1,24,21,0
31402,2024-09-03,605,social,DE,web,1,29,17,1
31403,2024-09-03,605,organic,CA,web,0,21,20,0
31404,2024-09-03,605,referral,US,android,0,11,10,0
31405,2024-09-03,605,email,US,web,1,33,24,1
31406,2024-09-03,605,paid_search,US,web,0,32,25,1
31407,2024-09-03,605,organic,UK,web,0,25,21,0
31408,2024-09-03,605,referral,other,web,1,17,17,0
31409,2024-09-03,605,tiktok_ads,DE,android,0,19,16,1
31410,2024-09-03,605,social,CA,web,0,33,22,0
31411,2024-09-03,605,email,other,android,0,23,17,0
31412,2024-09-03,605,organic,US,ios,0,22,22,1
31413,2024-09-03,605,organic,UK,ios,0,30,24,1
31414,2024-09-03,605,organic,US,android,1,22,20,1
31415,2024-09-03,605,tiktok_ads,US,ios,1,26,24,0
31416,2024-09-03,605,social,US,android,0,20,19,0
31417,2024-09-03,605,tiktok_ads,US,web,1,23,18,0
31418,2024-09-03,605,tiktok_ads,US,web,1,41,26,1
31419,2024-09-03,605,organic,US,android,1,23,21,1
31420,2024-09-03,605,social,US,android,1,23,26,0
31421,2024-09-03,605,paid_search,CA,ios,0,14,15,0
31422,2024-09-03,605,paid_search,US,web,0,29,18,1
31423,2024-09-03,605,paid_search,US,web,0,17,16,1
31424,2024-09-03,605,email,AU,ios,0,26,21,1
31425,2024-09-03,605,tiktok_ads,US,web,1,26,19,1
31426,2024-09-03,605,tiktok_ads,AU,web,1,31,22,0
31427,2024-09-03,605,paid_search,US,ios,0,18,19,1
31428,2024-09-03,605,tiktok_ads,UK,ios,1,20,19,1
31429,2024-09-03,605,referral,US,web,0,12,12,1
31430,2024-09-03,605,organic,US,web,1,19,15,0
31431,2024-09-03,605,organic,US,web,1,23,18,1
31432,2024-09-03,605,tiktok_ads,US,web,0,27,20,0
31433,2024-09-03,605,referral,US,android,1,32,30,1
31434,2024-09-03,605,paid_search,CA,web,1,45,29,1
31435,2024-09-03,605,paid_search,US,android,1,17,17,0
31436,2024-09-03,605,tiktok_ads,US,web,0,21,20,1
31437,2024-09-03,605,tiktok_ads,AU,web,0,18,14,0
31438,2024-09-03,605,organic,other,android,0,25,18,1
31439,2024-09-03,605,tiktok_ads,UK,web,0,15,17,1
31440,2024-09-03,605,paid_search,US,android,1,36,25,1
31441,2024-09-03,605,organic,US,ios,1,9,10,0
31442,2024-09-03,605,tiktok_ads,US,ios,1,21,16,1
31443,2024-09-03,605,tiktok_ads,US,android,0,25,19,0
31444,2024-09-03,605,tiktok_ads,US,web,1,14,15,0
31445,2024-09-03,605,tiktok_ads,US,ios,0,14,12,0
31446,2024-09-03,605,paid_search,CA,web,0,28,20,0
31447,2024-09-03,605,paid_search,DE,ios,0,18,23,1
31448,2024-09-03,605,tiktok_ads,UK,android,0,17,21,1
31449,2024-09-03,605,referral,US,android,0,23,24,1
31450,2024-09-03,605,social,US,web,0,17,17,1
31451,2024-09-03,605,organic,UK,web,0,19,14,0
31452,2024-09-03,605,organic,US,ios,0,21,17,1
31453,2024-09-03,605,tiktok_ads,US,web,0,22,19,0
31454,2024-09-03,605,paid_search,US,android,0,21,20,1
31455,2024-09-03,605,tiktok_ads,AU,android,1,19,13,1
31456,2024-09-03,605,social,US,ios,1,31,21,1
31457,2024-09-03,605,organic,CA,ios,0,19,14,0
31458,2024-09-03,605,organic,US,web,1,15,17,0
31459,2024-09-03,605,paid_search,UK,android,1,17,18,1
31460,2024-09-03,605,organic,US,web,0,31,17,0
31461,2024-09-03,605,tiktok_ads,US,ios,1,31,25,0
31462,2024-09-03,605,paid_search,US,web,1,32,22,1
31463,2024-09-03,605,tiktok_ads,US,web,1,9,9,0
31464,2024-09-03,605,social,DE,android,0,17,21,1
31465,2024-09-03,605,referral,US,ios,1,14,18,0
31466,2024-09-03,605,paid_search,US,ios,0,16,14,0
31467,2024-09-04,604,organic,US,ios,0,14,14,0
31468,2024-09-04,604,paid_search,UK,ios,0,27,20,0
31469,2024-09-04,604,tiktok_ads,AU,ios,0,17,13,0
31470,2024-09-04,604,tiktok_ads,US,android,1,29,28,0
31471,2024-09-04,604,referral,US,ios,1,24,23,1
31472,2024-09-04,604,organic,US,web,0,27,19,1
31473,2024-09-04,604,paid_search,US,ios,0,19,17,0
31474,2024-09-04,604,organic,US,android,1,20,15,1
31475,2024-09-04,604,tiktok_ads,US,android,0,23,19,1
31476,2024-09-04,604,social,US,ios,0,21,20,1
31477,2024-09-04,604,social,US,web,0,20,15,0
31478,2024-09-04,604,organic,AU,ios,0,24,22,1
31479,2024-09-04,604,tiktok_ads,CA,web,0,15,15,1
31480,2024-09-04,604,organic,US,web,1,32,27,1
31481,2024-09-04,604,paid_search,US,web,0,27,22,1
31482,2024-09-04,604,paid_search,DE,ios,0,18,19,0
31483,2024-09-04,604,tiktok_ads,AU,android,1,32,27,1
31484,2024-09-04,604,email,US,web,0,12,12,0
31485,2024-09-04,604,tiktok_ads,US,web,0,32,24,1
31486,2024-09-04,604,tiktok_ads,US,android,1,21,16,0
31487,2024-09-04,604,email,UK,android,1,19,18,1
31488,2024-09-04,604,paid_search,US,web,0,26,24,1
31489,2024-09-04,604,email,US,web,0,24,17,1
31490,2024-09-04,604,organic,US,ios,1,14,17,1
31491,2024-09-04,604,paid_search,DE,web,1,18,17,1
31492,2024-09-04,604,organic,UK,web,0,20,20,1
31493,2024-09-04,604,organic,US,android,0,18,17,1
31494,2024-09-04,604,email,US,android,0,30,22,1
31495,2024-09-04,604,tiktok_ads,US,web,0,25,16,1
31496,2024-09-04,604,tiktok_ads,AU,ios,1,20,18,0
31497,2024-09-04,604,paid_search,DE,ios,0,22,18,0
31498,2024-09-04,604,organic,US,ios,1,26,21,1
31499,2024-09-04,604,tiktok_ads,US,web,0,22,15,1
31500,2024-09-04,604,tiktok_ads,UK,android,0,18,10,0
31501,2024-09-04,604,tiktok_ads,US,web,0,17,14,0
31502,2024-09-04,604,tiktok_ads,US,android,1,19,15,0
31503,2024-09-04,604,organic,CA,android,0,21,15,1
31504,2024-09-04,604,tiktok_ads,UK,android,0,12,12,1
31505,2024-09-04,604,organic,DE,android,0,18,16,0
31506,2024-09-04,604,paid_search,UK,android,1,30,21,1
31507,2024-09-04,604,organic,US,ios,1,29,18,1
31508,2024-09-04,604,tiktok_ads,DE,ios,0,16,18,0
31509,2024-09-04,604,organic,AU,ios,1,31,20,1
31510,2024-09-04,604,organic,US,ios,0,14,16,1
31511,2024-09-04,604,paid_search,US,web,1,37,23,0
31512,2024-09-04,604,tiktok_ads,US,ios,1,19,18,0
31513,2024-09-04,604,tiktok_ads,US,android,1,31,25,1
31514,2024-09-04,604,paid_search,US,android,0,16,10,1
31515,2024-09-04,604,paid_search,US,ios,0,22,23,0
31516,2024-09-04,604,paid_search,other,ios,0,15,14,1
31517,2024-09-04,604,tiktok_ads,US,web,0,23,17,0
31518,2024-09-04,604,tiktok_ads,other,android,1,20,18,1
31519,2024-09-04,604,paid_search,US,ios,0,23,16,0
31520,2024-09-04,604,organic,CA,ios,0,39,25,0
31521,2024-09-04,604,tiktok_ads,US,android,0,18,20,0
31522,2024-09-04,604,social,US,web,0,24,20,0
31523,2024-09-04,604,tiktok_ads,UK,ios,0,18,15,0
31524,2024-09-04,604,tiktok_ads,US,android,0,21,19,0
31525,2024-09-04,604,tiktok_ads,UK,web,0,15,17,0
31526,2024-09-04,604,referral,US,ios,1,32,20,1
31527,2024-09-04,604,tiktok_ads,US,ios,1,32,26,1
31528,2024-09-04,604,paid_search,US,android,0,22,19,1
31529,2024-09-04,604,tiktok_ads,US,android,0,25,16,0
31530,2024-09-04,604,social,US,web,0,29,26,1
31531,2024-09-04,604,social,UK,web,0,26,22,0
31532,2024-09-04,604,email,US,ios,0,32,21,1
31533,2024-09-04,604,organic,US,ios,1,31,27,0
31534,2024-09-04,604,organic,US,web,1,26,16,0
31535,2024-09-04,604,paid_search,US,ios,1,32,21,0
31536,2024-09-04,604,tiktok_ads,US,ios,0,11,10,0
31537,2024-09-04,604,referral,US,ios,0,8,11,0
31538,2024-09-04,604,tiktok_ads,US,ios,0,19,17,0
31539,2024-09-04,604,paid_search,US,ios,0,14,11,0
31540,2024-09-04,604,paid_search,US,web,0,34,22,1
31541,2024-09-04,604,tiktok_ads,US,ios,0,25,18,0
31542,2024-09-04,604,tiktok_ads,UK,web,1,21,21,1
31543,2024-09-04,604,organic,US,ios,0,17,16,1
31544,2024-09-04,604,paid_search,US,web,0,23,17,1
31545,2024-09-04,604,organic,US,web,0,17,13,1
31546,2024-09-04,604,paid_search,CA,web,0,15,11,0
31547,2024-09-04,604,organic,US,web,0,23,19,1
31548,2024-09-04,604,tiktok_ads,US,android,1,23,15,0
31549,2024-09-04,604,tiktok_ads,AU,android,1,19,16,1
31550,2024-09-04,604,tiktok_ads,AU,web,0,31,22,0
31551,2024-09-04,604,tiktok_ads,US,web,0,26,24,1
31552,2024-09-04,604,organic,US,android,1,18,17,1
31553,2024-09-04,604,organic,UK,ios,1,35,27,1
31554,2024-09-04,604,organic,US,web,0,13,17,0
31555,2024-09-04,604,organic,US,ios,1,31,22,1
31556,2024-09-04,604,email,US,web,1,28,28,1
31557,2024-09-04,604,organic,US,web,0,18,15,1
31558,2024-09-04,604,tiktok_ads,US,android,0,26,23,0
31559,2024-09-04,604,paid_search,US,android,0,19,18,1
31560,2024-09-04,604,organic,DE,android,0,20,22,1
31561,2024-09-04,604,tiktok_ads,UK,android,1,26,18,1
31562,2024-09-04,604,tiktok_ads,US,ios,1,28,23,1
31563,2024-09-04,604,organic,US,android,1,14,14,1
31564,2024-09-04,604,tiktok_ads,AU,ios,0,17,18,1
31565,2024-09-04,604,organic,CA,android,1,16,16,1
31566,2024-09-04,604,paid_search,UK,android,0,25,23,0
31567,2024-09-04,604,paid_search,UK,web,0,21,18,1
31568,2024-09-04,604,tiktok_ads,UK,android,1,16,13,1
31569,2024-09-04,604,paid_search,US,web,0,27,25,1
31570,2024-09-04,604,organic,US,android,1,25,19,1
31571,2024-09-04,604,paid_search,US,ios,1,29,22,0
31572,2024-09-04,604,organic,CA,ios,0,16,18,1
31573,2024-09-04,604,organic,US,android,1,25,19,1
31574,2024-09-04,604,tiktok_ads,US,web,0,19,16,0
31575,2024-09-04,604,paid_search,US,web,0,21,19,1
31576,2024-09-04,604,tiktok_ads,other,android,1,29,22,0
31577,2024-09-04,604,tiktok_ads,US,ios,0,19,16,0
31578,2024-09-04,604,social,US,ios,1,13,13,1
31579,2024-09-04,604,tiktok_ads,US,web,1,22,15,1
31580,2024-09-04,604,email,CA,web,0,25,17,0
31581,2024-09-04,604,tiktok_ads,US,web,0,17,14,1
31582,2024-09-04,604,email,US,web,0,20,17,1
31583,2024-09-04,604,organic,CA,android,0,12,15,1
31584,2024-09-04,604,organic,US,ios,1,25,21,1
31585,2024-09-04,604,paid_search,US,web,0,19,13,0
31586,2024-09-04,604,tiktok_ads,US,web,0,16,11,0
31587,2024-09-04,604,tiktok_ads,US,android,1,21,16,1
31588,2024-09-04,604,paid_search,US,android,0,17,16,0
31589,2024-09-04,604,paid_search,US,web,0,32,18,0
31590,2024-09-04,604,paid_search,US,web,1,27,24,1
31591,2024-09-04,604,referral,US,ios,1,22,16,1
31592,2024-09-04,604,paid_search,US,web,0,27,18,1
31593,2024-09-04,604,organic,US,web,0,16,12,0
31594,2024-09-04,604,tiktok_ads,US,android,0,20,17,1
31595,2024-09-04,604,tiktok_ads,DE,android,0,21,13,0
31596,2024-09-04,604,tiktok_ads,US,ios,1,31,28,1
31597,2024-09-04,604,organic,US,ios,0,26,24,1
31598,2024-09-04,604,email,DE,ios,1,24,14,1
31599,2024-09-04,604,social,US,web,0,11,14,0
31600,2024-09-04,604,tiktok_ads,US,web,1,18,15,0
31601,2024-09-05,603,tiktok_ads,US,ios,0,26,17,1
31602,2024-09-05,603,organic,US,web,1,24,18,1
31603,2024-09-05,603,email,AU,ios,1,15,16,0
31604,2024-09-05,603,social,CA,ios,1,18,18,0
31605,2024-09-05,603,social,US,ios,0,14,17,1
31606,2024-09-05,603,social,CA,android,0,16,13,1
31607,2024-09-05,603,organic,UK,ios,1,24,17,1
31608,2024-09-05,603,paid_search,US,web,0,19,18,1
31609,2024-09-05,603,tiktok_ads,US,web,0,15,15,0
31610,2024-09-05,603,tiktok_ads,US,android,0,24,22,0
31611,2024-09-05,603,tiktok_ads,US,ios,0,19,13,0
31612,2024-09-05,603,social,UK,web,1,35,29,0
31613,2024-09-05,603,tiktok_ads,AU,ios,1,19,14,0
31614,2024-09-05,603,tiktok_ads,US,web,0,15,16,1
31615,2024-09-05,603,tiktok_ads,US,android,1,24,23,0
31616,2024-09-05,603,social,UK,android,0,16,15,0
31617,2024-09-05,603,tiktok_ads,UK,ios,0,22,17,1
31618,2024-09-05,603,organic,US,web,0,24,13,1
31619,2024-09-05,603,paid_search,US,android,1,21,21,0
31620,2024-09-05,603,organic,DE,ios,0,21,17,0
31621,2024-09-05,603,organic,DE,web,0,16,15,0
31622,2024-09-05,603,social,US,android,0,29,25,0
31623,2024-09-05,603,social,CA,android,0,23,21,1
31624,2024-09-05,603,tiktok_ads,DE,web,0,19,23,0
31625,2024-09-05,603,social,AU,web,0,37,23,1
31626,2024-09-05,603,organic,US,web,0,35,23,1
31627,2024-09-05,603,tiktok_ads,DE,web,0,20,20,0
31628,2024-09-05,603,paid_search,US,web,0,28,26,1
31629,2024-09-05,603,paid_search,US,ios,0,15,16,0
31630,2024-09-05,603,tiktok_ads,US,ios,1,21,16,0
31631,2024-09-05,603,referral,UK,ios,1,19,15,1
31632,2024-09-05,603,organic,UK,web,0,24,20,0
31633,2024-09-05,603,social,US,ios,0,20,18,0
31634,2024-09-05,603,paid_search,UK,ios,0,28,21,1
31635,2024-09-05,603,social,CA,ios,1,21,14,0
31636,2024-09-05,603,referral,US,android,0,24,22,1
31637,2024-09-05,603,email,US,web,0,13,15,0
31638,2024-09-05,603,paid_search,US,android,0,24,21,0
31639,2024-09-05,603,organic,US,ios,0,27,24,1
31640,2024-09-05,603,referral,UK,ios,0,13,12,1
31641,2024-09-05,603,email,CA,web,1,27,22,1
31642,2024-09-05,603,organic,US,web,1,13,14,1
31643,2024-09-05,603,referral,US,android,0,23,18,1
31644,2024-09-05,603,tiktok_ads,US,ios,0,19,14,0
31645,2024-09-05,603,paid_search,US,web,0,21,18,1
31646,2024-09-05,603,organic,US,web,0,25,22,1
31647,2024-09-05,603,social,UK,web,1,27,18,1
31648,2024-09-05,603,social,US,android,0,27,19,0
31649,2024-09-05,603,social,US,android,1,12,10,0
31650,2024-09-05,603,paid_search,other,ios,0,16,15,1
31651,2024-09-05,603,tiktok_ads,CA,web,1,15,15,0
31652,2024-09-05,603,organic,US,android,1,18,16,1
31653,2024-09-05,603,tiktok_ads,US,web,0,27,19,0
31654,2024-09-05,603,organic,CA,ios,0,29,23,1
31655,2024-09-05,603,tiktok_ads,US,ios,0,15,16,0
31656,2024-09-05,603,organic,US,web,0,10,10,0
31657,2024-09-05,603,tiktok_ads,US,web,1,27,19,1
31658,2024-09-05,603,paid_search,US,web,1,17,16,0
31659,2024-09-05,603,social,US,web,0,31,22,0
31660,2024-09-05,603,tiktok_ads,US,ios,1,12,15,0
31661,2024-09-05,603,organic,US,web,1,22,17,0
31662,2024-09-05,603,paid_search,AU,web,0,30,19,0
31663,2024-09-05,603,organic,UK,ios,0,13,13,0
31664,2024-09-05,603,tiktok_ads,US,ios,0,20,18,0
31665,2024-09-05,603,email,AU,ios,0,28,22,1
31666,2024-09-05,603,social,US,android,1,13,14,1
31667,2024-09-05,603,paid_search,US,web,1,19,20,0
31668,2024-09-05,603,tiktok_ads,US,web,0,25,18,1
31669,2024-09-05,603,organic,AU,android,0,22,18,0
31670,2024-09-05,603,social,AU,web,1,33,33,1
31671,2024-09-05,603,social,US,android,1,13,16,1
31672,2024-09-05,603,organic,DE,android,1,22,23,1
31673,2024-09-05,603,referral,US,android,0,6,7,0
31674,2024-09-05,603,tiktok_ads,UK,android,1,22,18,1
31675,2024-09-05,603,tiktok_ads,US,android,1,23,16,0
31676,2024-09-05,603,tiktok_ads,US,web,0,18,17,0
31677,2024-09-05,603,paid_search,AU,web,1,29,21,1
31678,2024-09-05,603,tiktok_ads,DE,ios,1,28,24,1
31679,2024-09-05,603,tiktok_ads,UK,ios,0,22,19,1
31680,2024-09-05,603,paid_search,US,android,0,17,18,1
31681,2024-09-05,603,tiktok_ads,US,ios,0,31,23,0
31682,2024-09-05,603,referral,UK,ios,0,27,22,1
31683,2024-09-05,603,email,DE,ios,0,14,11,1
31684,2024-09-05,603,tiktok_ads,US,web,1,11,19,0
31685,2024-09-05,603,organic,US,ios,0,5,10,0
31686,2024-09-05,603,tiktok_ads,US,ios,0,24,20,0
31687,2024-09-05,603,email,US,android,0,11,14,1
31688,2024-09-05,603,tiktok_ads,US,ios,0,29,22,1
31689,2024-09-05,603,tiktok_ads,US,ios,1,23,18,0
31690,2024-09-05,603,organic,DE,android,1,34,25,1
31691,2024-09-05,603,social,US,web,0,18,14,0
31692,2024-09-05,603,email,AU,web,1,27,25,1
31693,2024-09-05,603,organic,US,android,0,13,15,1
31694,2024-09-05,603,organic,DE,android,0,22,17,0
31695,2024-09-05,603,social,US,android,0,17,18,0
31696,2024-09-05,603,social,US,web,0,19,18,0
31697,2024-09-05,603,tiktok_ads,US,web,0,16,18,1
31698,2024-09-05,603,tiktok_ads,US,web,0,24,20,0
31699,2024-09-05,603,tiktok_ads,CA,ios,0,15,14,0
31700,2024-09-05,603,tiktok_ads,US,ios,1,26,19,1
31701,2024-09-05,603,paid_search,UK,android,1,17,17,1
31702,2024-09-05,603,organic,UK,android,0,10,12,0
31703,2024-09-05,603,social,US,web,0,32,25,1
31704,2024-09-05,603,organic,US,web,1,22,18,1
31705,2024-09-05,603,tiktok_ads,CA,web,0,10,10,0
31706,2024-09-05,603,tiktok_ads,UK,web,0,12,17,1
31707,2024-09-05,603,tiktok_ads,US,web,0,27,28,0
31708,2024-09-05,603,organic,US,android,0,19,19,0
31709,2024-09-05,603,organic,US,web,0,19,19,0
31710,2024-09-05,603,social,US,web,0,22,17,1
31711,2024-09-05,603,tiktok_ads,US,ios,1,29,20,0
31712,2024-09-05,603,referral,US,ios,1,29,21,1
31713,2024-09-05,603,organic,CA,android,1,17,15,0
31714,2024-09-05,603,social,US,android,0,17,12,1
31715,2024-09-05,603,social,other,ios,0,22,21,1
31716,2024-09-05,603,tiktok_ads,CA,ios,0,20,17,0
31717,2024-09-05,603,email,US,ios,1,22,21,0
31718,2024-09-05,603,referral,US,web,0,11,8,0
31719,2024-09-05,603,tiktok_ads,US,web,0,20,17,0
31720,2024-09-05,603,email,other,ios,0,24,18,1
31721,2024-09-05,603,referral,UK,android,0,26,16,1
31722,2024-09-05,603,tiktok_ads,other,web,1,32,21,0
31723,2024-09-05,603,organic,US,web,0,10,12,1
31724,2024-09-05,603,tiktok_ads,AU,android,0,16,16,0
31725,2024-09-05,603,social,US,ios,1,20,14,1
31726,2024-09-05,603,referral,US,ios,0,30,20,1
31727,2024-09-05,603,tiktok_ads,US,ios,1,19,13,0
31728,2024-09-05,603,social,UK,web,0,17,15,1
31729,2024-09-05,603,social,other,web,0,22,18,0
31730,2024-09-05,603,tiktok_ads,other,android,0,17,15,0
31731,2024-09-05,603,referral,UK,web,0,28,24,1
31732,2024-09-05,603,tiktok_ads,US,ios,1,12,14,0
31733,2024-09-05,603,tiktok_ads,UK,ios,0,19,15,1
31734,2024-09-05,603,referral,US,android,1,29,24,1
31735,2024-09-05,603,tiktok_ads,UK,android,0,19,17,0
31736,2024-09-05,603,email,US,web,0,14,14,0
31737,2024-09-05,603,social,UK,web,0,28,25,1
31738,2024-09-05,603,paid_search,US,ios,1,14,17,0
31739,2024-09-05,603,tiktok_ads,US,web,1,18,16,0
31740,2024-09-05,603,social,CA,ios,0,21,16,1
31741,2024-09-06,602,social,US,ios,0,34,29,0
31742,2024-09-06,602,organic,AU,web,0,18,20,1
31743,2024-09-06,602,organic,UK,ios,1,17,14,1
31744,2024-09-06,602,paid_search,US,ios,1,18,14,1
31745,2024-09-06,602,paid_search,US,web,0,41,30,1
31746,2024-09-06,602,referral,US,web,0,23,22,0
31747,2024-09-06,602,tiktok_ads,DE,android,1,23,19,0
31748,2024-09-06,602,organic,US,web,1,25,23,0
31749,2024-09-06,602,tiktok_ads,US,ios,0,17,17,0
31750,2024-09-06,602,social,UK,web,0,13,13,0
31751,2024-09-06,602,paid_search,UK,ios,1,33,28,0
31752,2024-09-06,602,tiktok_ads,UK,ios,0,12,17,1
31753,2024-09-06,602,tiktok_ads,US,ios,1,26,19,0
31754,2024-09-06,602,social,CA,web,1,16,16,0
31755,2024-09-06,602,tiktok_ads,US,android,1,24,19,0
31756,2024-09-06,602,tiktok_ads,US,ios,1,29,19,0
31757,2024-09-06,602,tiktok_ads,DE,ios,0,26,25,0
31758,2024-09-06,602,social,US,android,1,17,17,0
31759,2024-09-06,602,organic,CA,web,0,19,14,0
31760,2024-09-06,602,social,US,ios,1,28,19,1
31761,2024-09-06,602,referral,US,ios,1,29,24,1
31762,2024-09-06,602,tiktok_ads,US,web,0,13,13,0
31763,2024-09-06,602,tiktok_ads,US,android,1,25,16,0
31764,2024-09-06,602,tiktok_ads,CA,web,0,48,33,1
31765,2024-09-06,602,organic,US,ios,1,32,24,1
31766,2024-09-06,602,tiktok_ads,DE,ios,0,19,14,1
31767,2024-09-06,602,tiktok_ads,US,ios,0,21,13,1
31768,2024-09-06,602,tiktok_ads,US,ios,0,13,14,1
31769,2024-09-06,602,paid_search,US,web,0,24,15,1
31770,2024-09-06,602,tiktok_ads,DE,android,0,25,18,0
31771,2024-09-06,602,paid_search,US,ios,0,19,13,1
31772,2024-09-06,602,organic,US,web,0,21,21,1
31773,2024-09-06,602,tiktok_ads,CA,android,1,19,15,0
31774,2024-09-06,602,tiktok_ads,US,ios,0,27,20,0
31775,2024-09-06,602,social,US,web,0,19,22,1
31776,2024-09-06,602,social,US,web,0,6,9,1
31777,2024-09-06,602,organic,CA,android,0,8,14,0
31778,2024-09-06,602,tiktok_ads,US,android,1,14,16,0
31779,2024-09-06,602,referral,US,ios,1,17,15,1
31780,2024-09-06,602,social,US,web,1,24,19,0
31781,2024-09-06,602,referral,UK,android,1,21,22,1
31782,2024-09-06,602,paid_search,US,web,0,29,22,0
31783,2024-09-06,602,referral,US,web,0,30,19,0
31784,2024-09-06,602,paid_search,US,ios,1,12,17,0
31785,2024-09-06,602,tiktok_ads,US,ios,1,20,18,0
31786,2024-09-06,602,organic,US,ios,0,21,17,1
31787,2024-09-06,602,email,DE,ios,0,13,13,0
31788,2024-09-06,602,email,US,web,0,27,23,1
31789,2024-09-06,602,paid_search,US,web,1,28,23,1
31790,2024-09-06,602,tiktok_ads,US,web,1,30,22,1
31791,2024-09-06,602,tiktok_ads,AU,ios,0,17,13,0
31792,2024-09-06,602,email,US,web,0,15,13,1
31793,2024-09-06,602,tiktok_ads,CA,android,1,16,15,0
31794,2024-09-06,602,tiktok_ads,US,ios,1,20,14,0
31795,2024-09-06,602,organic,US,android,0,30,27,0
31796,2024-09-06,602,referral,US,android,0,22,21,1
31797,2024-09-06,602,tiktok_ads,UK,ios,0,23,19,0
31798,2024-09-06,602,organic,US,web,1,20,20,1
31799,2024-09-06,602,referral,US,ios,0,17,16,0
31800,2024-09-06,602,tiktok_ads,CA,ios,0,14,16,0
31801,2024-09-06,602,tiktok_ads,US,ios,1,28,24,1
31802,2024-09-06,602,social,US,web,0,30,23,0
31803,2024-09-06,602,paid_search,US,web,0,17,15,0
31804,2024-09-06,602,organic,AU,android,0,30,22,1
31805,2024-09-06,602,tiktok_ads,US,android,0,14,20,0
31806,2024-09-06,602,tiktok_ads,US,android,0,22,13,1
31807,2024-09-06,602,email,UK,ios,0,35,20,1
31808,2024-09-06,602,tiktok_ads,US,web,0,30,22,0
31809,2024-09-06,602,social,US,web,0,26,19,1
31810,2024-09-06,602,organic,CA,android,0,15,15,0
31811,2024-09-06,602,organic,US,ios,1,36,25,1
31812,2024-09-06,602,tiktok_ads,US,ios,0,33,26,1
31813,2024-09-06,602,social,AU,web,1,23,21,1
31814,2024-09-06,602,tiktok_ads,US,ios,0,12,13,0
31815,2024-09-06,602,organic,US,web,0,12,11,0
31816,2024-09-06,602,tiktok_ads,US,web,1,12,16,0
31817,2024-09-06,602,tiktok_ads,US,web,0,24,15,0
31818,2024-09-06,602,tiktok_ads,US,ios,1,27,17,1
31819,2024-09-06,602,tiktok_ads,DE,android,1,21,25,0
31820,2024-09-06,602,social,US,android,1,37,25,1
31821,2024-09-06,602,tiktok_ads,UK,ios,1,30,25,1
31822,2024-09-06,602,email,US,web,0,15,17,1
31823,2024-09-06,602,tiktok_ads,US,web,1,25,19,1
31824,2024-09-06,602,tiktok_ads,US,android,1,30,22,1
31825,2024-09-06,602,social,US,ios,1,31,29,0
31826,2024-09-06,602,tiktok_ads,CA,android,0,21,19,0
31827,2024-09-06,602,referral,US,web,0,15,16,1
31828,2024-09-06,602,paid_search,US,web,0,14,11,0
31829,2024-09-06,602,organic,US,android,0,20,19,0
31830,2024-09-06,602,paid_search,US,web,0,25,15,0
31831,2024-09-06,602,tiktok_ads,DE,android,0,24,16,0
31832,2024-09-06,602,tiktok_ads,US,web,1,38,26,1
31833,2024-09-06,602,referral,US,ios,0,25,23,0
31834,2024-09-06,602,organic,US,web,1,12,13,0
31835,2024-09-06,602,email,US,web,0,35,28,1
31836,2024-09-06,602,tiktok_ads,US,web,1,14,11,1
