user_id,primary_device,acquired_via,market,joined_on,platform,orders_placed,has_ordered
32814,ios,organic,UK,2024-09-13,mobile,1,1
32815,web,paid_search,UK,2024-09-13,desktop,0,0
32816,android,referral,CA,2024-09-13,mobile,1,1
32817,web,tiktok_ads,US,2024-09-13,desktop,0,0
32818,web,tiktok_ads,AU,2024-09-13,desktop,0,0
32819,android,tiktok_ads,US,2024-09-13,mobile,1,1
32820,ios,social,US,2024-09-13,mobile,0,0
32821,ios,social,US,2024-09-13,mobile,0,0
32822,web,tiktok_ads,US,2024-09-13,desktop,1,1
32823,web,tiktok_ads,US,2024-09-13,desktop,0,0
32824,web,paid_search,US,2024-09-13,desktop,2,1
32825,web,tiktok_ads,US,2024-09-13,desktop,0,0
32826,web,tiktok_ads,US,2024-09-13,desktop,1,1
32827,web,tiktok_ads,US,2024-09-13,desktop,0,0
32828,ios,paid_search,US,2024-09-13,mobile,0,0
32829,web,organic,US,2024-09-13,desktop,2,1
32830,ios,organic,UK,2024-09-13,mobile,1,1
32831,android,email,US,2024-09-13,mobile,0,0
32832,web,organic,CA,2024-09-13,desktop,1,1
32833,android,tiktok_ads,US,2024-09-13,mobile,0,0
32834,android,tiktok_ads,US,2024-09-13,mobile,0,0
32835,web,organic,US,2024-09-13,desktop,4,1
32836,android,tiktok_ads,US,2024-09-13,mobile,1,1
32837,web,paid_search,US,2024-09-13,desktop,0,0
32838,ios,referral,US,2024-09-13,mobile,0,0
32839,ios,paid_search,DE,2024-09-13,mobile,1,1
32840,ios,paid_search,US,2024-09-13,mobile,0,0
32841,ios,tiktok_ads,US,2024-09-13,mobile,0,0
32842,web,paid_search,CA,2024-09-13,desktop,0,0
32843,web,tiktok_ads,US,2024-09-13,desktop,2,1
32844,android,paid_search,US,2024-09-13,mobile,1,1
32845,ios,paid_search,UK,2024-09-13,mobile,0,0
32846,web,tiktok_ads,US,2024-09-13,desktop,0,0
32847,web,paid_search,US,2024-09-13,desktop,2,1
32848,web,organic,US,2024-09-13,desktop,1,1
32849,android,paid_search,US,2024-09-13,mobile,1,1
32850,web,tiktok_ads,US,2024-09-13,desktop,1,1
32851,web,email,US,2024-09-13,desktop,0,0
32852,ios,social,US,2024-09-13,mobile,0,0
32853,ios,referral,US,2024-09-13,mobile,0,0
32854,ios,organic,other,2024-09-13,mobile,0,0
32855,web,paid_search,UK,2024-09-13,desktop,1,1
32856,web,organic,US,2024-09-13,desktop,0,0
32857,ios,paid_search,CA,2024-09-13,mobile,0,0
32858,ios,paid_search,UK,2024-09-13,mobile,1,1
32859,web,social,UK,2024-09-13,desktop,0,0
32860,ios,email,US,2024-09-13,mobile,1,1
32861,web,referral,UK,2024-09-13,desktop,2,1
32862,android,tiktok_ads,US,2024-09-13,mobile,2,1
32863,android,paid_search,US,2024-09-13,mobile,1,1
32864,web,organic,DE,2024-09-13,desktop,0,0
32865,web,tiktok_ads,US,2024-09-13,desktop,1,1
32866,android,organic,US,2024-09-13,mobile,0,0
32867,web,organic,UK,2024-09-13,desktop,3,1
32868,ios,tiktok_ads,US,2024-09-13,mobile,1,1
32869,ios,tiktok_ads,UK,2024-09-13,mobile,0,0
32870,ios,organic,UK,2024-09-13,mobile,2,1
32871,android,paid_search,US,2024-09-13,mobile,2,1
32872,android,paid_search,US,2024-09-13,mobile,0,0
32873,android,paid_search,CA,2024-09-13,mobile,1,1
32874,android,tiktok_ads,US,2024-09-13,mobile,0,0
32875,ios,paid_search,US,2024-09-13,mobile,0,0
32876,ios,tiktok_ads,DE,2024-09-13,mobile,1,1
32877,android,paid_search,US,2024-09-13,mobile,0,0
32878,android,organic,UK,2024-09-13,mobile,0,0
32879,web,paid_search,UK,2024-09-13,desktop,0,0
32880,ios,social,CA,2024-09-13,mobile,0,0
32881,web,email,US,2024-09-13,desktop,0,0
32882,ios,email,DE,2024-09-13,mobile,0,0
32883,ios,paid_search,AU,2024-09-13,mobile,0,0
32884,web,tiktok_ads,US,2024-09-13,desktop,1,1
32885,ios,organic,DE,2024-09-13,mobile,1,1
32886,ios,email,US,2024-09-13,mobile,2,1
32887,web,email,US,2024-09-13,desktop,0,0
32888,ios,paid_search,DE,2024-09-13,mobile,4,1
32889,ios,tiktok_ads,CA,2024-09-13,mobile,1,1
32890,web,paid_search,UK,2024-09-13,desktop,1,1
32891,ios,paid_search,US,2024-09-13,mobile,1,1
32892,ios,tiktok_ads,US,2024-09-13,mobile,3,1
32893,android,referral,US,2024-09-13,mobile,1,1
32894,web,tiktok_ads,other,2024-09-13,desktop,0,0
32895,ios,social,US,2024-09-13,mobile,0,0
32896,android,organic,CA,2024-09-13,mobile,1,1
32897,ios,paid_search,US,2024-09-13,mobile,2,1
32898,web,referral,US,2024-09-13,desktop,1,1
32899,ios,tiktok_ads,CA,2024-09-13,mobile,0,0
32900,web,social,US,2024-09-13,desktop,1,1
32901,web,organic,US,2024-09-13,desktop,1,1
32902,ios,tiktok_ads,DE,2024-09-13,mobile,0,0
32903,android,tiktok_ads,US,2024-09-13,mobile,1,1
32904,android,email,US,2024-09-13,mobile,0,0
32905,web,email,US,2024-09-13,desktop,0,0
32906,ios,tiktok_ads,DE,2024-09-13,mobile,2,1
32907,web,organic,US,2024-09-13,desktop,0,0
32908,ios,tiktok_ads,US,2024-09-13,mobile,0,0
32909,ios,organic,US,2024-09-13,mobile,0,0
32910,android,organic,US,2024-09-13,mobile,0,0
32911,android,organic,DE,2024-09-13,mobile,1,1
32912,ios,organic,US,2024-09-13,mobile,0,0
32913,ios,organic,DE,2024-09-13,mobile,2,1
32914,android,email,US,2024-09-13,mobile,1,1
32915,web,tiktok_ads,US,2024-09-13,desktop,1,1
32916,web,tiktok_ads,US,2024-09-13,desktop,2,1
32917,web,paid_search,DE,2024-09-13,desktop,1,1
32918,web,social,UK,2024-09-13,desktop,0,0
32919,web,paid_search,US,2024-09-13,desktop,0,0
32920,web,social,US,2024-09-13,desktop,0,0
32921,android,tiktok_ads,US,2024-09-13,mobile,0,0
32922,android,social,US,2024-09-13,mobile,1,1
32923,ios,social,US,2024-09-13,mobile,1,1
32924,android,tiktok_ads,US,2024-09-13,mobile,0,0
32925,web,referral,US,2024-09-13,desktop,3,1
32926,ios,social,DE,2024-09-13,mobile,2,1
32927,ios,organic,US,2024-09-13,mobile,1,1
32928,web,tiktok_ads,US,2024-09-13,desktop,2,1
32929,ios,tiktok_ads,CA,2024-09-13,mobile,1,1
32930,android,tiktok_ads,US,2024-09-13,mobile,1,1
32931,ios,referral,US,2024-09-13,mobile,0,0
32932,ios,organic,CA,2024-09-13,mobile,0,0
32933,ios,tiktok_ads,US,2024-09-13,mobile,2,1
32934,android,organic,US,2024-09-13,mobile,0,0
32935,ios,paid_search,US,2024-09-13,mobile,3,1
32936,android,email,US,2024-09-13,mobile,1,1
32937,web,referral,US,2024-09-13,desktop,0,0
32938,web,tiktok_ads,US,2024-09-13,desktop,3,1
32939,ios,email,US,2024-09-13,mobile,0,0
32940,ios,referral,US,2024-09-13,mobile,0,0
32941,ios,email,DE,2024-09-13,mobile,1,1
32942,web,paid_search,DE,2024-09-13,desktop,0,0
32943,ios,tiktok_ads,AU,2024-09-13,mobile,0,0
32944,ios,paid_search,CA,2024-09-13,mobile,0,0
32945,android,social,UK,2024-09-13,mobile,2,1
32946,ios,tiktok_ads,US,2024-09-13,mobile,0,0
32947,ios,organic,US,2024-09-13,mobile,1,1
32948,web,referral,US,2024-09-13,desktop,3,1
32949,ios,organic,US,2024-09-13,mobile,1,1
32950,ios,tiktok_ads,DE,2024-09-13,mobile,0,0
32951,ios,social,US,2024-09-13,mobile,1,1
32952,web,tiktok_ads,US,2024-09-14,desktop,0,0
32953,ios,paid_search,US,2024-09-14,mobile,1,1
32954,ios,tiktok_ads,US,2024-09-14,mobile,1,1
32955,ios,social,US,2024-09-14,mobile,1,1
32956,android,tiktok_ads,US,2024-09-14,mobile,1,1
32957,ios,paid_search,DE,2024-09-14,mobile,3,1
32958,web,referral,US,2024-09-14,desktop,2,1
32959,ios,email,UK,2024-09-14,mobile,0,0
32960,android,tiktok_ads,CA,2024-09-14,mobile,0,0
32961,ios,organic,US,2024-09-14,mobile,0,0
32962,web,tiktok_ads,US,2024-09-14,desktop,0,0
32963,ios,paid_search,CA,2024-09-14,mobile,1,1
32964,android,paid_search,AU,2024-09-14,mobile,2,1
32965,web,organic,US,2024-09-14,desktop,1,1
32966,web,organic,US,2024-09-14,desktop,0,0
32967,android,email,US,2024-09-14,mobile,0,0
32968,ios,organic,US,2024-09-14,mobile,2,1
32969,ios,organic,US,2024-09-14,mobile,1,1
32970,web,tiktok_ads,US,2024-09-14,desktop,1,1
32971,android,organic,US,2024-09-14,mobile,1,1
32972,web,organic,US,2024-09-14,desktop,0,0
32973,web,social,US,2024-09-14,desktop,1,1
32974,ios,paid_search,US,2024-09-14,mobile,0,0
32975,ios,social,US,2024-09-14,mobile,0,0
32976,web,email,AU,2024-09-14,desktop,0,0
32977,ios,paid_search,UK,2024-09-14,mobile,2,1
32978,ios,organic,US,2024-09-14,mobile,1,1
32979,ios,organic,US,2024-09-14,mobile,1,1
32980,web,organic,US,2024-09-14,desktop,0,0
32981,web,referral,US,2024-09-14,desktop,0,0
32982,web,organic,US,2024-09-14,desktop,1,1
32983,web,paid_search,US,2024-09-14,desktop,1,1
32984,android,organic,DE,2024-09-14,mobile,1,1
32985,web,tiktok_ads,US,2024-09-14,desktop,2,1
32986,android,tiktok_ads,CA,2024-09-14,mobile,0,0
32987,web,tiktok_ads,UK,2024-09-14,desktop,0,0
32988,android,tiktok_ads,US,2024-09-14,mobile,1,1
32989,web,tiktok_ads,US,2024-09-14,desktop,1,1
32990,android,paid_search,US,2024-09-14,mobile,0,0
32991,ios,tiktok_ads,UK,2024-09-14,mobile,0,0
32992,web,social,US,2024-09-14,desktop,2,1
32993,web,organic,US,2024-09-14,desktop,1,1
32994,web,referral,US,2024-09-14,desktop,0,0
32995,android,tiktok_ads,US,2024-09-14,mobile,0,0
32996,ios,tiktok_ads,US,2024-09-14,mobile,0,0
32997,android,social,US,2024-09-14,mobile,0,0
32998,web,social,DE,2024-09-14,desktop,1,1
32999,ios,tiktok_ads,US,2024-09-14,mobile,0,0
33000,ios,paid_search,US,2024-09-14,mobile,0,0
33001,android,tiktok_ads,UK,2024-09-14,mobile,0,0
33002,ios,social,US,2024-09-14,mobile,0,0
33003,ios,organic,US,2024-09-14,mobile,0,0
33004,web,organic,UK,2024-09-14,desktop,1,1
33005,ios,organic,US,2024-09-14,mobile,0,0
33006,web,referral,US,2024-09-14,desktop,1,1
33007,ios,organic,UK,2024-09-14,mobile,0,0
33008,web,paid_search,US,2024-09-14,desktop,1,1
33009,ios,social,DE,2024-09-14,mobile,1,1
33010,web,organic,US,2024-09-14,desktop,0,0
33011,ios,social,US,2024-09-14,mobile,0,0
33012,android,tiktok_ads,CA,2024-09-14,mobile,0,0
33013,android,tiktok_ads,US,2024-09-14,mobile,0,0
33014,ios,organic,US,2024-09-14,mobile,1,1
33015,ios,paid_search,UK,2024-09-14,mobile,0,0
33016,android,organic,US,2024-09-14,mobile,0,0
33017,ios,organic,US,2024-09-14,mobile,0,0
33018,web,tiktok_ads,CA,2024-09-14,desktop,0,0
33019,web,tiktok_ads,UK,2024-09-14,desktop,0,0
33020,ios,paid_search,US,2024-09-14,mobile,0,0
33021,web,paid_search,US,2024-09-14,desktop,1,1
33022,android,paid_search,US,2024-09-14,mobile,1,1
33023,web,tiktok_ads,US,2024-09-14,desktop,0,0
33024,web,tiktok_ads,US,2024-09-14,desktop,0,0
33025,android,email,US,2024-09-14,mobile,0,0
33026,ios,tiktok_ads,US,2024-09-14,mobile,0,0
33027,ios,paid_search,US,2024-09-14,mobile,1,1
33028,web,organic,US,2024-09-14,desktop,1,1
33029,ios,email,US,2024-09-14,mobile,1,1
33030,web,paid_search,US,2024-09-14,desktop,3,1
33031,web,tiktok_ads,US,2024-09-14,desktop,1,1
33032,ios,paid_search,US,2024-09-14,mobile,0,0
33033,web,social,CA,2024-09-14,desktop,0,0
33034,android,social,US,2024-09-14,mobile,1,1
33035,ios,tiktok_ads,DE,2024-09-14,mobile,1,1
33036,android,tiktok_ads,US,2024-09-14,mobile,0,0
33037,android,organic,US,2024-09-14,mobile,2,1
33038,web,tiktok_ads,US,2024-09-14,desktop,1,1
33039,web,email,US,2024-09-14,desktop,1,1
33040,ios,tiktok_ads,US,2024-09-14,mobile,0,0
33041,ios,organic,US,2024-09-14,mobile,3,1
33042,web,paid_search,US,2024-09-14,desktop,1,1
33043,ios,tiktok_ads,US,2024-09-14,mobile,0,0
33044,web,social,US,2024-09-14,desktop,2,1
33045,ios,organic,US,2024-09-14,mobile,1,1
33046,web,paid_search,AU,2024-09-14,desktop,2,1
33047,web,tiktok_ads,US,2024-09-14,desktop,0,0
33048,android,organic,US,2024-09-14,mobile,1,1
33049,web,email,US,2024-09-14,desktop,0,0
33050,web,email,US,2024-09-14,desktop,1,1
33051,ios,paid_search,other,2024-09-14,mobile,0,0
33052,ios,email,US,2024-09-14,mobile,0,0
33053,web,referral,US,2024-09-14,desktop,1,1
33054,android,tiktok_ads,US,2024-09-14,mobile,0,0
33055,ios,tiktok_ads,UK,2024-09-14,mobile,0,0
33056,ios,tiktok_ads,US,2024-09-14,mobile,0,0
33057,web,organic,CA,2024-09-14,desktop,0,0
33058,web,social,US,2024-09-14,desktop,0,0
33059,web,referral,US,2024-09-14,desktop,1,1
33060,ios,social,CA,2024-09-14,mobile,0,0
33061,web,social,US,2024-09-14,desktop,0,0
33062,web,tiktok_ads,CA,2024-09-14,desktop,0,0
33063,web,tiktok_ads,UK,2024-09-14,desktop,0,0
33064,ios,tiktok_ads,UK,2024-09-14,mobile,0,0
33065,ios,referral,US,2024-09-14,mobile,1,1
33066,android,email,US,2024-09-14,mobile,1,1
33067,web,tiktok_ads,US,2024-09-14,desktop,1,1
33068,web,tiktok_ads,US,2024-09-14,desktop,0,0
33069,web,organic,UK,2024-09-14,desktop,2,1
33070,ios,email,US,2024-09-14,mobile,1,1
33071,ios,tiktok_ads,US,2024-09-14,mobile,1,1
33072,ios,organic,US,2024-09-14,mobile,1,1
33073,android,email,US,2024-09-14,mobile,1,1
33074,web,tiktok_ads,US,2024-09-14,desktop,2,1
33075,android,paid_search,other,2024-09-14,mobile,0,0
33076,android,paid_search,US,2024-09-14,mobile,0,0
33077,ios,tiktok_ads,US,2024-09-14,mobile,0,0
33078,ios,email,US,2024-09-14,mobile,1,1
33079,web,tiktok_ads,US,2024-09-14,desktop,2,1
33080,ios,tiktok_ads,US,2024-09-14,mobile,0,0
33081,ios,organic,UK,2024-09-14,mobile,2,1
33082,android,paid_search,CA,2024-09-14,mobile,0,0
33083,web,organic,UK,2024-09-14,desktop,0,0
33084,android,organic,US,2024-09-14,mobile,0,0
33085,ios,tiktok_ads,UK,2024-09-14,mobile,1,1
33086,android,email,US,2024-09-14,mobile,2,1
33087,android,tiktok_ads,US,2024-09-14,mobile,2,1
33088,ios,tiktok_ads,US,2024-09-14,mobile,0,0
33089,ios,organic,US,2024-09-14,mobile,1,1
33090,web,paid_search,US,2024-09-14,desktop,0,0
33091,android,paid_search,US,2024-09-14,mobile,0,0
33092,web,organic,US,2024-09-14,desktop,1,1
33093,android,tiktok_ads,CA,2024-09-15,mobile,0,0
33094,web,tiktok_ads,US,2024-09-15,desktop,0,0
33095,ios,tiktok_ads,US,2024-09-15,mobile,0,0
33096,web,organic,US,2024-09-15,desktop,1,1
33097,web,paid_search,US,2024-09-15,desktop,1,1
33098,android,paid_search,other,2024-09-15,mobile,1,1
33099,web,tiktok_ads,CA,2024-09-15,desktop,0,0
33100,android,referral,DE,2024-09-15,mobile,1,1
33101,ios,organic,US,2024-09-15,mobile,0,0
33102,android,organic,US,2024-09-15,mobile,0,0
33103,web,paid_search,UK,2024-09-15,desktop,0,0
33104,ios,tiktok_ads,UK,2024-09-15,mobile,0,0
33105,web,referral,US,2024-09-15,desktop,2,1
33106,web,tiktok_ads,US,2024-09-15,desktop,1,1
33107,ios,email,DE,2024-09-15,mobile,2,1
33108,ios,social,DE,2024-09-15,mobile,0,0
33109,web,referral,UK,2024-09-15,desktop,0,0
33110,ios,tiktok_ads,US,2024-09-15,mobile,0,0
33111,android,tiktok_ads,US,2024-09-15,mobile,1,1
33112,android,social,US,2024-09-15,mobile,0,0
33113,ios,tiktok_ads,US,2024-09-15,mobile,0,0
33114,android,organic,US,2024-09-15,mobile,2,1
33115,web,organic,UK,2024-09-15,desktop,1,1
33116,android,tiktok_ads,US,2024-09-15,mobile,4,1
33117,ios,tiktok_ads,DE,2024-09-15,mobile,0,0
33118,web,paid_search,US,2024-09-15,desktop,1,1
33119,web,paid_search,UK,2024-09-15,desktop,0,0
33120,web,tiktok_ads,US,2024-09-15,desktop,2,1
33121,ios,email,US,2024-09-15,mobile,1,1
33122,web,tiktok_ads,CA,2024-09-15,desktop,1,1
33123,web,social,AU,2024-09-15,desktop,0,0
33124,web,tiktok_ads,US,2024-09-15,desktop,0,0
33125,web,email,DE,2024-09-15,desktop,1,1
33126,web,organic,DE,2024-09-15,desktop,1,1
33127,android,organic,US,2024-09-15,mobile,0,0
33128,android,email,US,2024-09-15,mobile,0,0
33129,ios,paid_search,US,2024-09-15,mobile,1,1
33130,web,organic,US,2024-09-15,desktop,1,1
33131,android,paid_search,UK,2024-09-15,mobile,0,0
33132,web,tiktok_ads,UK,2024-09-15,desktop,1,1
33133,ios,paid_search,US,2024-09-15,mobile,0,0
33134,ios,tiktok_ads,US,2024-09-15,mobile,0,0
33135,ios,paid_search,AU,2024-09-15,mobile,1,1
33136,ios,organic,US,2024-09-15,mobile,0,0
33137,web,paid_search,AU,2024-09-15,desktop,2,1
33138,android,paid_search,US,2024-09-15,mobile,1,1
33139,web,tiktok_ads,DE,2024-09-15,desktop,1,1
33140,android,organic,DE,2024-09-15,mobile,2,1
33141,ios,paid_search,US,2024-09-15,mobile,1,1
33142,ios,referral,UK,2024-09-15,mobile,0,0
33143,ios,organic,US,2024-09-15,mobile,0,0
33144,android,paid_search,US,2024-09-15,mobile,1,1
33145,ios,organic,US,2024-09-15,mobile,0,0
33146,web,email,US,2024-09-15,desktop,3,1
33147,android,paid_search,US,2024-09-15,mobile,1,1
33148,android,referral,US,2024-09-15,mobile,2,1
33149,android,organic,DE,2024-09-15,mobile,2,1
33150,ios,tiktok_ads,US,2024-09-15,mobile,0,0
33151,web,email,US,2024-09-15,desktop,1,1
33152,ios,organic,CA,2024-09-15,mobile,1,1
33153,web,social,DE,2024-09-15,desktop,3,1
33154,android,tiktok_ads,US,2024-09-15,mobile,0,0
33155,web,paid_search,US,2024-09-15,desktop,0,0
33156,web,tiktok_ads,UK,2024-09-15,desktop,1,1
33157,android,paid_search,US,2024-09-15,mobile,0,0
33158,android,organic,US,2024-09-15,mobile,0,0
33159,ios,tiktok_ads,US,2024-09-15,mobile,1,1
33160,web,organic,US,2024-09-15,desktop,1,1
33161,android,tiktok_ads,US,2024-09-15,mobile,0,0
33162,ios,tiktok_ads,US,2024-09-15,mobile,1,1
33163,android,tiktok_ads,US,2024-09-15,mobile,0,0
33164,ios,organic,US,2024-09-15,mobile,1,1
33165,android,tiktok_ads,US,2024-09-15,mobile,1,1
33166,web,tiktok_ads,US,2024-09-15,desktop,1,1
33167,android,organic,AU,2024-09-15,mobile,0,0
33168,web,tiktok_ads,DE,2024-09-15,desktop,2,1
33169,web,tiktok_ads,UK,2024-09-15,desktop,0,0
33170,web,organic,US,2024-09-15,desktop,2,1
33171,web,email,US,2024-09-15,desktop,3,1
33172,ios,tiktok_ads,US,2024-09-15,mobile,1,1
33173,web,organic,AU,2024-09-15,desktop,0,0
33174,android,paid_search,US,2024-09-15,mobile,1,1
33175,ios,tiktok_ads,US,2024-09-15,mobile,1,1
33176,ios,paid_search,US,2024-09-15,mobile,0,0
33177,android,organic,UK,2024-09-15,mobile,0,0
33178,web,tiktok_ads,US,2024-09-15,desktop,3,1
33179,web,paid_search,DE,2024-09-15,desktop,2,1
33180,web,tiktok_ads,US,2024-09-15,desktop,2,1
33181,android,tiktok_ads,UK,2024-09-15,mobile,0,0
33182,ios,organic,US,2024-09-15,mobile,2,1
33183,ios,referral,US,2024-09-15,mobile,0,0
33184,web,organic,UK,2024-09-15,desktop,0,0
33185,web,tiktok_ads,AU,2024-09-15,desktop,1,1
33186,web,organic,US,2024-09-15,desktop,0,0
33187,web,tiktok_ads,US,2024-09-15,desktop,0,0
33188,web,organic,US,2024-09-15,desktop,0,0
33189,web,paid_search,US,2024-09-15,desktop,1,1
33190,android,tiktok_ads,US,2024-09-15,mobile,1,1
33191,ios,tiktok_ads,CA,2024-09-15,mobile,0,0
33192,android,tiktok_ads,US,2024-09-15,mobile,1,1
33193,ios,tiktok_ads,UK,2024-09-15,mobile,0,0
33194,web,paid_search,US,2024-09-15,desktop,1,1
33195,web,tiktok_ads,UK,2024-09-15,desktop,2,1
33196,android,paid_search,US,2024-09-15,mobile,2,1
33197,ios,tiktok_ads,DE,2024-09-15,mobile,0,0
33198,android,organic,US,2024-09-15,mobile,0,0
33199,web,email,US,2024-09-15,desktop,2,1
33200,ios,paid_search,CA,2024-09-15,mobile,0,0
33201,android,paid_search,US,2024-09-15,mobile,0,0
33202,web,tiktok_ads,UK,2024-09-15,desktop,2,1
33203,ios,organic,US,2024-09-15,mobile,1,1
33204,android,paid_search,UK,2024-09-15,mobile,1,1
33205,ios,organic,US,2024-09-15,mobile,1,1
33206,ios,tiktok_ads,US,2024-09-15,mobile,1,1
33207,web,email,US,2024-09-15,desktop,1,1
33208,web,organic,US,2024-09-15,desktop,0,0
33209,ios,tiktok_ads,US,2024-09-15,mobile,0,0
33210,web,social,US,2024-09-15,desktop,1,1
33211,android,tiktok_ads,US,2024-09-15,mobile,0,0
33212,web,paid_search,US,2024-09-15,desktop,0,0
33213,web,email,DE,2024-09-15,desktop,1,1
33214,web,tiktok_ads,UK,2024-09-15,desktop,0,0
33215,ios,paid_search,US,2024-09-15,mobile,0,0
33216,android,organic,US,2024-09-15,mobile,1,1
33217,android,tiktok_ads,US,2024-09-15,mobile,0,0
33218,ios,email,US,2024-09-15,mobile,1,1
33219,ios,tiktok_ads,US,2024-09-15,mobile,0,0
33220,ios,referral,US,2024-09-15,mobile,0,0
33221,web,social,CA,2024-09-15,desktop,0,0
33222,ios,tiktok_ads,UK,2024-09-15,mobile,0,0
33223,android,social,other,2024-09-15,mobile,0,0
33224,web,referral,US,2024-09-15,desktop,2,1
33225,ios,paid_search,US,2024-09-15,mobile,0,0
33226,ios,tiktok_ads,UK,2024-09-15,mobile,0,0
33227,web,referral,UK,2024-09-15,desktop,0,0
33228,ios,tiktok_ads,UK,2024-09-15,mobile,0,0
33229,ios,organic,UK,2024-09-15,mobile,3,1
33230,ios,paid_search,other,2024-09-15,mobile,1,1
33231,ios,tiktok_ads,US,2024-09-15,mobile,0,0
33232,ios,paid_search,US,2024-09-15,mobile,0,0
33233,ios,organic,US,2024-09-15,mobile,0,0
33234,ios,tiktok_ads,US,2024-09-15,mobile,0,0
33235,ios,tiktok_ads,US,2024-09-16,mobile,0,0
33236,ios,social,US,2024-09-16,mobile,0,0
33237,ios,email,US,2024-09-16,mobile,1,1
33238,web,tiktok_ads,US,2024-09-16,desktop,0,0
33239,web,paid_search,UK,2024-09-16,desktop,0,0
33240,web,organic,DE,2024-09-16,desktop,1,1
33241,web,email,US,2024-09-16,desktop,1,1
33242,ios,paid_search,US,2024-09-16,mobile,3,1
33243,web,paid_search,DE,2024-09-16,desktop,1,1
33244,ios,tiktok_ads,US,2024-09-16,mobile,1,1
33245,web,organic,US,2024-09-16,desktop,2,1
33246,ios,referral,US,2024-09-16,mobile,0,0
33247,web,paid_search,US,2024-09-16,desktop,1,1
33248,ios,email,other,2024-09-16,mobile,0,0
33249,android,organic,CA,2024-09-16,mobile,1,1
33250,android,email,CA,2024-09-16,mobile,1,1
33251,web,tiktok_ads,US,2024-09-16,desktop,2,1
33252,ios,paid_search,US,2024-09-16,mobile,1,1
33253,ios,paid_search,UK,2024-09-16,mobile,0,0
33254,web,email,US,2024-09-16,desktop,0,0
33255,android,tiktok_ads,US,2024-09-16,mobile,1,1
33256,web,tiktok_ads,US,2024-09-16,desktop,3,1
33257,ios,organic,US,2024-09-16,mobile,0,0
33258,ios,organic,US,2024-09-16,mobile,1,1
33259,android,email,US,2024-09-16,mobile,1,1
33260,ios,paid_search,UK,2024-09-16,mobile,0,0
33261,ios,tiktok_ads,CA,2024-09-16,mobile,0,0
33262,android,tiktok_ads,US,2024-09-16,mobile,2,1
33263,ios,paid_search,US,2024-09-16,mobile,0,0
33264,ios,tiktok_ads,US,2024-09-16,mobile,0,0
33265,ios,paid_search,US,2024-09-16,mobile,1,1
33266,android,organic,US,2024-09-16,mobile,1,1
33267,ios,paid_search,US,2024-09-16,mobile,2,1
33268,ios,tiktok_ads,US,2024-09-16,mobile,0,0
33269,web,tiktok_ads,US,2024-09-16,desktop,0,0
33270,ios,tiktok_ads,US,2024-09-16,mobile,0,0
33271,android,tiktok_ads,US,2024-09-16,mobile,0,0
33272,ios,paid_search,AU,2024-09-16,mobile,1,1
33273,ios,tiktok_ads,US,2024-09-16,mobile,1,1
33274,web,tiktok_ads,US,2024-09-16,desktop,0,0
33275,ios,tiktok_ads,US,2024-09-16,mobile,3,1
33276,web,tiktok_ads,AU,2024-09-16,desktop,1,1
33277,ios,paid_search,US,2024-09-16,mobile,1,1
33278,web,social,US,2024-09-16,desktop,0,0
33279,android,paid_search,UK,2024-09-16,mobile,1,1
33280,android,referral,UK,2024-09-16,mobile,0,0
33281,web,organic,US,2024-09-16,desktop,1,1
33282,ios,organic,DE,2024-09-16,mobile,1,1
33283,ios,organic,AU,2024-09-16,mobile,0,0
33284,web,paid_search,CA,2024-09-16,desktop,0,0
33285,ios,organic,AU,2024-09-16,mobile,1,1
33286,android,tiktok_ads,US,2024-09-16,mobile,1,1
33287,web,tiktok_ads,US,2024-09-16,desktop,0,0
33288,android,referral,UK,2024-09-16,mobile,1,1
33289,web,paid_search,US,2024-09-16,desktop,0,0
33290,web,paid_search,US,2024-09-16,desktop,1,1
33291,android,social,US,2024-09-16,mobile,1,1
33292,web,tiktok_ads,US,2024-09-16,desktop,0,0
33293,web,tiktok_ads,UK,2024-09-16,desktop,2,1
33294,web,tiktok_ads,US,2024-09-16,desktop,1,1
33295,ios,email,other,2024-09-16,mobile,1,1
33296,web,paid_search,UK,2024-09-16,desktop,1,1
33297,ios,organic,US,2024-09-16,mobile,1,1
33298,web,tiktok_ads,DE,2024-09-16,desktop,1,1
33299,ios,referral,UK,2024-09-16,mobile,1,1
33300,web,paid_search,US,2024-09-16,desktop,0,0
33301,ios,paid_search,US,2024-09-16,mobile,1,1
33302,ios,tiktok_ads,UK,2024-09-16,mobile,1,1
33303,android,email,AU,2024-09-16,mobile,1,1
33304,web,tiktok_ads,US,2024-09-16,desktop,0,0
33305,web,social,other,2024-09-16,desktop,2,1
33306,ios,referral,US,2024-09-16,mobile,1,1
33307,web,tiktok_ads,US,2024-09-16,desktop,1,1
33308,android,tiktok_ads,US,2024-09-16,mobile,0,0
33309,ios,tiktok_ads,UK,2024-09-16,mobile,1,1
33310,ios,organic,US,2024-09-16,mobile,0,0
33311,ios,organic,US,2024-09-16,mobile,0,0
33312,web,paid_search,US,2024-09-16,desktop,2,1
33313,ios,email,US,2024-09-16,mobile,0,0
33314,ios,organic,AU,2024-09-16,mobile,1,1
33315,web,tiktok_ads,US,2024-09-16,desktop,0,0
33316,ios,tiktok_ads,DE,2024-09-16,mobile,1,1
33317,web,tiktok_ads,US,2024-09-16,desktop,1,1
